age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,__target__
31.0,Self-emp-not-inc,,HS-grad,9.0,Married-civ-spouse,Craft-repair,,White,Male,,0.0,40.0,United-States,
46.0,,169042.0,10th,6.0,Never-married,Other-service,Not-in-family,White,Female,0.0,,25.0,Ecuador,0.0
31.0,Private,,,,Never-married,,Not-in-family,White,Female,0.0,,65.0,,
,Local-gov,185394.0,,13.0,Married-civ-spouse,Prof-specialty,Wife,,,7688.0,,,United-States,
44.0,,,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,,
,Self-emp-inc,,Bachelors,,,Exec-managerial,Husband,White,,,,50.0,United-States,1.0
19.0,Private,183041.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,0.0
,,107682.0,,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
50.0,Self-emp-inc,287598.0,Some-college,,Married-civ-spouse,Craft-repair,Husband,White,,0.0,0.0,70.0,,0.0
53.0,,,,,,Other-service,Husband,White,Male,0.0,,40.0,Dominican-Republic,0.0
41.0,Self-emp-inc,194636.0,,13.0,Married-civ-spouse,,Husband,,Male,99999.0,0.0,,,1.0
,Private,112305.0,Some-college,10.0,,Other-service,Unmarried,Black,,0.0,0.0,40.0,United-States,0.0
21.0,Private,,10th,6.0,,,Not-in-family,White,,0.0,,,United-States,0.0
,Private,,Bachelors,,Married-civ-spouse,Tech-support,Wife,White,Female,,0.0,,United-States,
,Federal-gov,46366.0,HS-grad,9.0,Separated,Adm-clerical,Unmarried,Black,,0.0,,40.0,,0.0
37.0,Self-emp-not-inc,24106.0,HS-grad,9.0,,Tech-support,,,Male,0.0,0.0,30.0,United-States,0.0
45.0,Self-emp-not-inc,40666.0,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,,White,Male,0.0,,60.0,,0.0
32.0,Private,,Some-college,10.0,Never-married,Tech-support,,,Female,0.0,,,,0.0
30.0,Private,345122.0,,,,Prof-specialty,Husband,White,,0.0,,,United-States,0.0
37.0,Private,120045.0,,,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,,56.0,,
32.0,,152940.0,Some-college,10.0,Married-civ-spouse,,,White,Male,0.0,0.0,40.0,,
,Private,243580.0,Bachelors,,Married-civ-spouse,Prof-specialty,,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,,182128.0,,14.0,Divorced,Prof-specialty,,White,Female,6497.0,0.0,50.0,United-States,0.0
,Private,,,,,,Not-in-family,,,0.0,,40.0,United-States,0.0
48.0,Private,,HS-grad,9.0,Never-married,Adm-clerical,,,Female,0.0,0.0,,,0.0
,Private,175878.0,,9.0,,,,White,Female,,0.0,40.0,United-States,
34.0,,177675.0,Some-college,10.0,Never-married,Protective-serv,Not-in-family,White,,0.0,,50.0,United-States,1.0
33.0,Private,213887.0,HS-grad,9.0,,Farming-fishing,Not-in-family,White,,,0.0,40.0,,
,Private,357619.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,,,,60.0,Germany,0.0
23.0,Private,435835.0,,9.0,Never-married,,Not-in-family,White,Male,0.0,,55.0,United-States,0.0
39.0,,,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,White,,,0.0,40.0,United-States,0.0
22.0,,,Assoc-acdm,,,Sales,Own-child,White,,0.0,0.0,25.0,,0.0
19.0,Private,,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,20.0,,
47.0,,284916.0,HS-grad,9.0,,Sales,Husband,,Male,7298.0,0.0,45.0,,1.0
,,28419.0,,11.0,Never-married,,,White,,,,50.0,United-States,
47.0,,,,,,Sales,Not-in-family,White,,0.0,0.0,,United-States,0.0
47.0,,107231.0,Doctorate,,Married-civ-spouse,Prof-specialty,Husband,,Male,,,35.0,United-States,1.0
52.0,,512103.0,Some-college,10.0,Divorced,Transport-moving,Not-in-family,,Female,0.0,0.0,,,0.0
,Self-emp-not-inc,245090.0,,5.0,,Craft-repair,Husband,,Male,0.0,0.0,40.0,Mexico,
58.0,,,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,,0.0,0.0,40.0,United-States,1.0
32.0,Private,243988.0,5th-6th,3.0,Married-civ-spouse,,,White,Male,0.0,,40.0,Mexico,0.0
54.0,,82551.0,Assoc-voc,11.0,Married-civ-spouse,Tech-support,Other-relative,White,Female,,0.0,,United-States,0.0
20.0,,42706.0,,10.0,,Adm-clerical,Not-in-family,White,,,0.0,,United-States,
25.0,,,,12.0,,Sales,Not-in-family,,Male,,0.0,,United-States,0.0
,Self-emp-not-inc,108001.0,,5.0,,,Not-in-family,White,Male,0.0,,,,0.0
36.0,State-gov,112497.0,Bachelors,,Divorced,Prof-specialty,Not-in-family,,Male,0.0,1876.0,44.0,United-States,
69.0,Self-emp-not-inc,128206.0,HS-grad,,Married-civ-spouse,Tech-support,Husband,,Male,0.0,0.0,30.0,United-States,
28.0,Private,224634.0,Bachelors,13.0,Married-civ-spouse,,Wife,White,Female,0.0,0.0,45.0,United-States,1.0
20.0,Private,362999.0,Some-college,10.0,Never-married,Adm-clerical,,,Female,,0.0,20.0,United-States,0.0
21.0,,346693.0,,4.0,Never-married,Farming-fishing,Unmarried,White,Male,0.0,0.0,40.0,United-States,0.0
,,175759.0,,13.0,,,,White,Male,0.0,0.0,,United-States,1.0
,,,HS-grad,9.0,Never-married,,Own-child,White,Male,0.0,0.0,32.0,,0.0
,Private,143445.0,HS-grad,9.0,Married-civ-spouse,Other-service,Other-relative,Black,,0.0,,40.0,United-States,0.0
,Private,118710.0,Assoc-voc,11.0,Married-civ-spouse,Other-service,,White,Male,0.0,,,United-States,1.0
,,224185.0,,9.0,Married-civ-spouse,Craft-repair,,,Male,,0.0,40.0,United-States,0.0
47.0,Private,118972.0,HS-grad,,Married-civ-spouse,Transport-moving,Husband,White,Male,,,50.0,United-States,
29.0,Private,,Assoc-voc,,,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,,0.0
,Private,38950.0,HS-grad,,,Tech-support,Husband,White,Male,0.0,0.0,89.0,United-States,
42.0,,,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,1977.0,60.0,United-States,
29.0,Private,,11th,7.0,Divorced,,Unmarried,,Female,,0.0,40.0,United-States,0.0
34.0,Private,213722.0,,9.0,,Handlers-cleaners,,,Male,0.0,0.0,40.0,,
20.0,Private,209955.0,Some-college,,Never-married,Other-service,Own-child,,,,0.0,25.0,,0.0
,,174395.0,Masters,14.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,40.0,,1.0
45.0,Private,138626.0,,10.0,Divorced,Exec-managerial,Not-in-family,,,,,,United-States,
23.0,Private,,HS-grad,9.0,Divorced,Handlers-cleaners,Own-child,White,,0.0,0.0,44.0,United-States,0.0
19.0,Private,,Some-college,10.0,Never-married,Adm-clerical,,White,,0.0,0.0,,United-States,
24.0,Private,33016.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,,0.0,40.0,United-States,0.0
32.0,,153588.0,HS-grad,9.0,Divorced,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
52.0,Private,,Masters,14.0,Divorced,Prof-specialty,Unmarried,,,15020.0,0.0,,United-States,1.0
,,284166.0,HS-grad,9.0,Never-married,,,,Male,,0.0,,United-States,
,Private,,10th,6.0,,Machine-op-inspct,Own-child,,Male,,,30.0,,0.0
27.0,Private,,,9.0,Divorced,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0
26.0,Private,,Some-college,,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
,,,Assoc-acdm,12.0,Divorced,,Unmarried,White,Female,0.0,0.0,,,0.0
,,259351.0,,10.0,Never-married,Craft-repair,Unmarried,Amer-Indian-Eskimo,,0.0,,40.0,,
42.0,Federal-gov,,,9.0,Divorced,,Not-in-family,,,0.0,0.0,,United-States,
39.0,Private,85319.0,Prof-school,,,,Wife,White,Female,,0.0,,United-States,1.0
,,340475.0,,,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,,United-States,
35.0,Private,,HS-grad,9.0,,,,,Female,0.0,0.0,48.0,United-States,
,Private,,Bachelors,13.0,,Other-service,,,Male,0.0,0.0,40.0,United-States,0.0
24.0,Private,117779.0,Bachelors,13.0,,,Own-child,,Male,,0.0,40.0,United-States,
24.0,,,Bachelors,,Never-married,Prof-specialty,Not-in-family,,Female,0.0,0.0,8.0,,0.0
,Private,,,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,15.0,,0.0
,Private,107411.0,Bachelors,,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0.0
,,122493.0,,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,,,United-States,0.0
,,101978.0,Some-college,,Separated,Machine-op-inspct,Not-in-family,White,Male,0.0,2258.0,55.0,United-States,1.0
,,335453.0,,9.0,,Adm-clerical,Not-in-family,White,Female,0.0,0.0,60.0,,
56.0,,318329.0,HS-grad,9.0,,,Husband,White,Male,0.0,0.0,,United-States,0.0
,,100321.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,45.0,United-States,0.0
,Self-emp-not-inc,81145.0,Some-college,,Never-married,Other-service,Not-in-family,White,Female,,0.0,,United-States,0.0
22.0,,62865.0,,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,,40.0,,
,Private,176262.0,,,Never-married,,,White,,0.0,,30.0,United-States,
,Private,,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,
41.0,Local-gov,,Masters,,Divorced,,Unmarried,White,Female,0.0,,55.0,United-States,0.0
,,,,9.0,Never-married,,,,Female,34095.0,0.0,20.0,,0.0
67.0,Self-emp-not-inc,226092.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,,,,0.0,,,United-States,0.0
,,212668.0,Some-college,10.0,,,Own-child,,,,0.0,30.0,,0.0
32.0,Private,381583.0,HS-grad,9.0,Married-civ-spouse,,Husband,Other,Male,0.0,0.0,,United-States,0.0
46.0,Private,239439.0,,9.0,Separated,,Own-child,Black,Female,0.0,,40.0,United-States,
52.0,Private,,,9.0,Never-married,,Not-in-family,White,Female,0.0,,36.0,United-States,0.0
44.0,Private,239876.0,Bachelors,13.0,Divorced,Prof-specialty,,Black,,0.0,,40.0,,
37.0,Local-gov,218184.0,Bachelors,13.0,Married-civ-spouse,,,White,,,1887.0,,United-States,
27.0,Self-emp-not-inc,,,10.0,Married-civ-spouse,Farming-fishing,Husband,White,,0.0,0.0,50.0,United-States,0.0
,Private,110668.0,,9.0,,Machine-op-inspct,Wife,Black,Female,,,,,0.0
30.0,,211028.0,HS-grad,9.0,Never-married,Adm-clerical,,White,Female,0.0,0.0,,,0.0
64.0,,202984.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,,,40.0,United-States,0.0
48.0,Private,20296.0,,,Divorced,Adm-clerical,,,Female,0.0,0.0,37.0,United-States,
35.0,Private,194690.0,,,Divorced,Tech-support,,White,,,0.0,40.0,United-States,0.0
,,,,13.0,Never-married,,Not-in-family,White,Male,0.0,,,United-States,0.0
63.0,,,,13.0,Married-civ-spouse,,,Asian-Pac-Islander,Male,,1977.0,,,1.0
40.0,Self-emp-not-inc,238574.0,Prof-school,,Married-civ-spouse,Prof-specialty,,,,,0.0,55.0,United-States,1.0
33.0,,345360.0,Some-college,10.0,Never-married,Sales,,White,Male,0.0,0.0,,,0.0
,Private,192381.0,Some-college,10.0,,,Husband,White,Male,,0.0,50.0,United-States,1.0
25.0,Private,479765.0,7th-8th,4.0,Never-married,Sales,Other-relative,White,Male,,0.0,45.0,Guatemala,0.0
45.0,Self-emp-inc,,,,,Exec-managerial,,White,,0.0,0.0,,United-States,
30.0,Private,151773.0,,,Married-civ-spouse,Machine-op-inspct,,White,,0.0,0.0,40.0,United-States,1.0
,Private,299080.0,,10.0,,Adm-clerical,,,,0.0,0.0,40.0,United-States,0.0
63.0,Private,135339.0,,9.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,,,,Vietnam,0.0
27.0,,52156.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,,,60.0,United-States,0.0
,,318647.0,11th,7.0,Never-married,Craft-repair,,,Male,0.0,0.0,,United-States,0.0
33.0,Private,80145.0,HS-grad,,Married-civ-spouse,Transport-moving,Husband,White,,0.0,,60.0,,
39.0,State-gov,343646.0,Bachelors,,Divorced,,,White,Male,,,40.0,,1.0
42.0,Self-emp-not-inc,198692.0,Some-college,10.0,Married-civ-spouse,Craft-repair,,White,,,0.0,45.0,United-States,1.0
19.0,Private,266635.0,HS-grad,9.0,,,Own-child,,,0.0,,,,0.0
31.0,,197672.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,,,40.0,United-States,
53.0,Private,185846.0,HS-grad,9.0,Married-civ-spouse,,Husband,,,0.0,,40.0,,
47.0,Self-emp-not-inc,315110.0,,,Married-civ-spouse,Prof-specialty,,,Male,0.0,0.0,,United-States,0.0
27.0,Private,220754.0,Doctorate,16.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,,0.0
22.0,Private,64292.0,HS-grad,9.0,Never-married,,Not-in-family,,Female,,,,,0.0
29.0,Private,126060.0,,9.0,Married-civ-spouse,Sales,Wife,White,,0.0,,40.0,,
52.0,,,HS-grad,9.0,Widowed,Sales,,White,,,,40.0,United-States,0.0
32.0,Private,210562.0,Assoc-voc,11.0,Divorced,Craft-repair,,White,Male,0.0,,,,
23.0,Private,350181.0,,9.0,Never-married,Sales,Not-in-family,White,,0.0,0.0,40.0,,0.0
,Private,233421.0,Some-college,,,,Own-child,White,,0.0,0.0,,United-States,0.0
53.0,Private,,HS-grad,9.0,,Machine-op-inspct,Not-in-family,Black,Female,0.0,,,United-States,
,Private,,HS-grad,9.0,Never-married,,Own-child,,Male,0.0,0.0,,United-States,
41.0,Private,173370.0,Bachelors,13.0,Separated,Sales,Unmarried,,Female,0.0,,30.0,United-States,0.0
27.0,Private,135520.0,HS-grad,,Married-civ-spouse,,Wife,White,Female,0.0,0.0,40.0,Dominican-Republic,0.0
30.0,Private,,,,,Sales,,,Male,0.0,0.0,40.0,United-States,0.0
41.0,,444743.0,,9.0,Divorced,Tech-support,Unmarried,White,Female,0.0,,40.0,,0.0
,,65225.0,Some-college,10.0,Never-married,Adm-clerical,,White,Female,0.0,0.0,,,0.0
58.0,State-gov,,,,Married-spouse-absent,Other-service,,,Female,0.0,,40.0,Honduras,
45.0,State-gov,271962.0,,,Divorced,,Not-in-family,White,Female,0.0,,40.0,United-States,
40.0,Private,,10th,6.0,Divorced,,Own-child,White,Male,0.0,0.0,40.0,United-States,0.0
21.0,,225823.0,Some-college,,Never-married,Adm-clerical,Not-in-family,,Female,0.0,0.0,40.0,United-States,0.0
29.0,,183009.0,Bachelors,13.0,Never-married,,,,Female,0.0,1590.0,40.0,United-States,0.0
50.0,Private,121038.0,Assoc-voc,,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,40.0,United-States,0.0
26.0,,49092.0,HS-grad,9.0,,Craft-repair,Husband,,,0.0,,,United-States,
23.0,,148709.0,HS-grad,9.0,,Handlers-cleaners,Other-relative,,,,0.0,40.0,United-States,
,,209205.0,Bachelors,13.0,Never-married,Tech-support,Own-child,,Male,0.0,0.0,40.0,,
36.0,,285865.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,,Female,,0.0,,United-States,
22.0,Federal-gov,216129.0,HS-grad,9.0,,Adm-clerical,Other-relative,White,,0.0,0.0,40.0,United-States,0.0
37.0,Federal-gov,40955.0,Some-college,10.0,Never-married,,Own-child,White,Male,,,40.0,Japan,0.0
54.0,,197189.0,,13.0,,,,White,Male,0.0,,40.0,,0.0
,Private,33001.0,,,Divorced,Farming-fishing,Unmarried,White,Male,0.0,0.0,,United-States,0.0
44.0,Private,,Assoc-voc,,,Exec-managerial,,Black,Male,0.0,0.0,,,0.0
38.0,,164050.0,,10.0,Married-civ-spouse,,Husband,,Male,,0.0,,United-States,1.0
49.0,,259087.0,Some-college,10.0,,Craft-repair,Not-in-family,,Female,0.0,,40.0,United-States,0.0
18.0,Private,236262.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,,United-States,0.0
26.0,,177929.0,Bachelors,13.0,Never-married,,,White,Male,,0.0,48.0,,0.0
32.0,Private,199963.0,,7.0,Married-civ-spouse,,,White,,0.0,,40.0,,0.0
35.0,,,,9.0,,Tech-support,Own-child,White,Male,,0.0,,United-States,0.0
40.0,Private,,HS-grad,9.0,,Adm-clerical,,White,Female,0.0,0.0,45.0,United-States,
40.0,Self-emp-not-inc,55363.0,,,Married-civ-spouse,,Husband,White,,3411.0,0.0,40.0,,0.0
,,,Prof-school,,,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,72.0,India,1.0
30.0,Private,231263.0,,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,,,United-States,0.0
19.0,,226913.0,Some-college,10.0,Never-married,,Own-child,White,,0.0,0.0,20.0,,0.0
36.0,Private,129573.0,,12.0,Married-civ-spouse,Sales,,White,Male,0.0,0.0,,United-States,1.0
31.0,Private,191001.0,HS-grad,,,,Not-in-family,White,Female,0.0,,40.0,United-States,0.0
,Federal-gov,69345.0,Assoc-acdm,12.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,60.0,United-States,
,Private,,HS-grad,9.0,,Craft-repair,Not-in-family,Black,Male,0.0,0.0,,,
35.0,,192626.0,Some-college,10.0,,,Husband,White,Male,0.0,0.0,50.0,,
,Private,202812.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,,0.0,40.0,United-States,1.0
29.0,Private,405177.0,,6.0,Separated,,Unmarried,White,Female,,0.0,40.0,United-States,
41.0,,227890.0,,10.0,,Craft-repair,Not-in-family,,,0.0,0.0,,United-States,1.0
33.0,Private,101352.0,Prof-school,15.0,Never-married,Prof-specialty,,White,Female,,,,,
49.0,,,,10.0,,Other-service,,White,Female,,0.0,60.0,,0.0
,,,Some-college,10.0,,,Husband,White,Male,,0.0,,United-States,
49.0,Local-gov,149210.0,Bachelors,13.0,,Protective-serv,,,,,0.0,40.0,United-States,1.0
27.0,Private,,,,Separated,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,0.0
,Self-emp-inc,,HS-grad,9.0,Married-civ-spouse,Exec-managerial,,White,Male,2885.0,0.0,32.0,,0.0
42.0,State-gov,104663.0,,,Never-married,Exec-managerial,,White,Female,0.0,0.0,40.0,Italy,1.0
30.0,,,HS-grad,,Never-married,Exec-managerial,Not-in-family,White,,0.0,,60.0,United-States,
,Local-gov,108540.0,,9.0,,,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
,Private,333305.0,,,,Prof-specialty,Wife,,Female,0.0,0.0,,United-States,
51.0,Private,155408.0,HS-grad,,,Sales,,Black,,0.0,0.0,38.0,,
27.0,,246372.0,,9.0,Married-civ-spouse,Other-service,Husband,,Male,,0.0,,United-States,
53.0,,,,,,Sales,,White,Female,0.0,,,United-States,
45.0,,347321.0,HS-grad,9.0,Never-married,,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
37.0,Self-emp-inc,205852.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,,Male,,,45.0,,0.0
,State-gov,,Masters,14.0,Married-civ-spouse,,,Asian-Pac-Islander,Male,0.0,0.0,40.0,India,1.0
47.0,Self-emp-inc,116927.0,HS-grad,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,42.0,United-States,1.0
35.0,Private,164526.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,,,Yugoslavia,1.0
,Private,,,9.0,,,Husband,White,Male,,0.0,,United-States,0.0
,,125159.0,Some-college,10.0,,,,Black,,0.0,0.0,,Haiti,
,,,,13.0,,Exec-managerial,Wife,White,Female,,0.0,55.0,United-States,1.0
,,150570.0,Bachelors,13.0,Married-civ-spouse,Sales,,White,,0.0,,40.0,United-States,
,Private,118941.0,11th,7.0,Never-married,Other-service,Not-in-family,,Female,0.0,,40.0,Ireland,0.0
53.0,,141388.0,,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,,0.0,40.0,United-States,1.0
21.0,,,Assoc-acdm,12.0,Never-married,,Own-child,,Male,,0.0,35.0,United-States,0.0
31.0,State-gov,75755.0,Doctorate,16.0,,Exec-managerial,Husband,White,,7298.0,,,,1.0
,Private,133144.0,,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,,,
,Self-emp-not-inc,318865.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,,0.0
,Private,,HS-grad,9.0,,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,1.0
50.0,Private,92969.0,,,Separated,,,Black,,,,40.0,United-States,0.0
19.0,Private,144161.0,,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,30.0,,0.0
31.0,Private,,,,Never-married,Tech-support,Not-in-family,White,Male,,0.0,45.0,United-States,0.0
23.0,Private,398904.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,,Female,0.0,,40.0,,
45.0,Private,,Assoc-voc,11.0,,Exec-managerial,,White,Female,0.0,0.0,40.0,,1.0
35.0,Local-gov,204277.0,Bachelors,13.0,Married-civ-spouse,,Husband,White,Male,0.0,,40.0,United-States,0.0
32.0,Private,,Bachelors,13.0,Never-married,Craft-repair,Own-child,White,Male,0.0,,40.0,,
20.0,Private,225395.0,7th-8th,,Never-married,Machine-op-inspct,Other-relative,White,Female,,0.0,60.0,Mexico,0.0
38.0,,,HS-grad,9.0,Married-civ-spouse,,Other-relative,,Male,,0.0,40.0,United-States,1.0
49.0,Private,147032.0,,9.0,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,,0.0,0.0,8.0,,0.0
64.0,Private,,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,,Female,0.0,0.0,,United-States,0.0
,Local-gov,232769.0,11th,7.0,Married-civ-spouse,,,,Male,,0.0,,United-States,0.0
25.0,Private,,,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,United-States,0.0
21.0,,292264.0,HS-grad,9.0,,Craft-repair,,,Male,0.0,0.0,35.0,United-States,
26.0,Private,,HS-grad,,Never-married,,Other-relative,,,,,15.0,Mexico,0.0
23.0,,,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,,Male,0.0,0.0,,United-States,0.0
67.0,,330144.0,,14.0,,Sales,Husband,,Male,,0.0,,,1.0
24.0,Private,,HS-grad,9.0,Divorced,Sales,,White,Female,,0.0,30.0,United-States,0.0
46.0,Private,324601.0,1st-4th,,Separated,Machine-op-inspct,Own-child,White,Female,,,40.0,,0.0
38.0,State-gov,200289.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,,Asian-Pac-Islander,Male,0.0,,40.0,Taiwan,0.0
20.0,Private,113307.0,7th-8th,,,Machine-op-inspct,Other-relative,,Male,0.0,0.0,,United-States,
26.0,Private,155213.0,Bachelors,,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,48.0,United-States,0.0
58.0,,175127.0,,9.0,,,,,Male,0.0,0.0,,United-States,0.0
31.0,State-gov,358461.0,,,,Other-service,Not-in-family,Asian-Pac-Islander,Male,0.0,,40.0,United-States,0.0
37.0,State-gov,354929.0,Assoc-acdm,,Divorced,Protective-serv,Not-in-family,Black,Male,0.0,,,United-States,0.0
,Private,,7th-8th,4.0,Divorced,Machine-op-inspct,Not-in-family,,Female,0.0,0.0,,,
,Private,132832.0,,9.0,Never-married,Adm-clerical,,White,,0.0,0.0,50.0,,
33.0,,357691.0,Masters,,Married-civ-spouse,Protective-serv,,Black,Male,0.0,0.0,40.0,,0.0
35.0,Private,,HS-grad,9.0,,Handlers-cleaners,Not-in-family,,Male,,0.0,25.0,United-States,0.0
60.0,Self-emp-not-inc,525878.0,,9.0,Married-civ-spouse,,Husband,,Male,,0.0,40.0,United-States,0.0
21.0,,,Some-college,10.0,Never-married,,,White,Female,0.0,0.0,20.0,,0.0
38.0,Private,174571.0,10th,6.0,,Craft-repair,Husband,,Male,0.0,0.0,45.0,United-States,0.0
40.0,Private,42703.0,,11.0,Divorced,Craft-repair,,White,Female,,0.0,40.0,United-States,0.0
40.0,,,Some-college,10.0,,Sales,Wife,White,,0.0,0.0,40.0,United-States,
,Self-emp-not-inc,197558.0,,15.0,,,Husband,White,,0.0,0.0,70.0,United-States,
,Private,423250.0,,,,Exec-managerial,,,Male,0.0,0.0,,United-States,0.0
,Self-emp-not-inc,29254.0,Some-college,10.0,,Craft-repair,,White,Male,0.0,,55.0,United-States,1.0
,,276247.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,,40.0,,0.0
37.0,,213841.0,,10.0,,Craft-repair,,White,Male,,,,,
52.0,Private,,10th,6.0,,Transport-moving,Husband,White,,,0.0,30.0,United-States,
46.0,Private,160061.0,Some-college,,,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,,0.0
43.0,Private,265266.0,HS-grad,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,,0.0
46.0,Local-gov,222115.0,Bachelors,,Divorced,Adm-clerical,Not-in-family,,Female,99999.0,0.0,40.0,United-States,1.0
